20170417121500-0	20170417121500	2	BBC Monitoring	Afghan Channel One /BBC Monitoring/(c) BBC	KILL#95##5#Nangarhar;1283;MILITARY
20170417121500-2332	20170417121500	1	arkansasnews.com	http://www.arkansasnews.com/news/20170417/rise-pence-warns-n-korea-ohio-surrounding-states-on-alert			LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;MEDIA_SOCIAL;SOC_GENERALCRIME;ECON_TAXATION;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_TAX;EPU_CATS_TAXES;TAX_FNCACT_MAN;GENERAL_GOVERNMENT;WMD;MEDIA_MSM;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_MILITARY_BASE;TAX_FNCACT_LEADERS;TAX_FNCACT_MILITARY_LEADERS;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;TAX_FNCACT_TROOPS;TAX_ETHNICITY_KOREAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_KOREAN;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;KILL;CRISISLEX_T03_DEAD;WB_1609_FOOD_AND_IN_KIND_TRANSFERS;WB_1620_ELDERLY;WB_1466_SOCIAL_ASSISTANCE;WB_1618_FOOD_DISTRIBUTION;WB_697_SOCIAL_PROTECTION_AND_LABOR;CRISISLEX_CRISISLEXREC;TRIAL;TAX_FNCACT_LAWYERS;DEATH_PENALTY;TAX_FNCACT_JUDGE;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_FNCACT_OFFICIALS;DRUG_TRADE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2456_DRUGS_AND_NARCOTICS;TAX_FNCACT_POLITICIANS;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLARS;EPU_POLICY_GOVERNMENT;	EPU_POLICY_GOVERNMENT;3210;TAX_FNCACT_VICE_PRESIDENT
20170417121500-2333	20170417121500	1	kelownadailycourier.ca	http://www.kelownadailycourier.ca/life/national_life/article_735a08aa-7bd2-5613-9025-6b54ca676b98.html			MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_CHILDREN;	TAX_FNCACT_CHILDREN;1862;MEDIA_MSM
20170417121500-2334	20170417121500	1	tribune.com.pk	http://blogs.tribune.com.pk/story/48841/indias-neighbourhood-first-policy-is-meaningless-if-it-remains-disengaged-from-pakistan/	KILL#2000000##1#India#IN#IN#20#77#IN;ARREST#2##1#India#IN#IN#20#77#IN;PROTEST#2##1#India#IN#IN#20#77#IN;	KILL#2000000##1#India#IN#IN#20#77#IN#1712;ARREST#2##1#India#IN#IN#20#77#IN#2458;PROTEST#2##1#India#IN#IN#20#77#IN#3121;	USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;MANMADE_DISASTER_IMPLIED;TAX_ETHNICITY;TAX_ETHNICITY_INDIAN;TRIAL;CRISISLEX_CRISISLEXREC;DEATH_PENALTY;TAX_FNCACT;TAX_FNCACT_COUNSELLOR;TAX_FNCACT_AGENT;CRISISLEX_T03_DEAD;SURVEILLANCE;TAX_RELIGION;TAX_RELIGION_ISLAMIC;GENERAL_GOVERNMENT;LEGISLATION;EPU_POLICY_LAW;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_962_INTERNATIONAL_LAW;SOC_GENERALCRIME;USPEC_POLITICS_GENERAL1;TERROR;WB_2467_TERRORISM;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;EPU_CATS_NATIONAL_SECURITY;TAX_FNCACT_SPY;ARREST;EPU_POLICY_POLITICAL;CRISISLEX_C04_LOGISTICS_TRANSPORT;BORDER;TAX_FNCACT_LEADER;TAX_FNCACT_SECRETARY;PROTEST;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_RELIGION_MUSLIM;TAX_ETHNICITY_MUSLIM;NEGOTIATIONS;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2478_PEACE_PROCESSES_AND_DIALOGUE;WB_2471_PEACEKEEPING;EPU_POLICY_GOVERNMENT;CEASEFIRE;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;USPEC_UNCERTAINTY1;DEMOCRACY;UNGP_POLITICAL_FREEDOMS;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;WMD;	TAX_FNCACT_SPY;3132;TAX_RELIGION_ISLAMIC
20170417121500-2335	20170417121500	1	philstar.com	http://m.philstar.com/breakingnews/show/d4130e29738248097c480a52ba31fabb?t=9116oi5hc8cuhk0bffm9gbm991			TAX_FNCACT;TAX_FNCACT_PRINCE;GENERAL_HEALTH;MEDICAL;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1430_MENTAL_HEALTH;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;CRISISLEX_CRISISLEXREC;CRISISLEX_T03_DEAD;TAX_FNCACT_PRINCESS;KILL;MANMADE_DISASTER_IMPLIED;ROAD_INCIDENT;MANMADE_DISASTER;MANMADE_DISASTER_CAR_CRASH;SOC_TRAFFICACCIDENT;MEDIA_MSM;WB_2670_JOBS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;TAX_FNCACT_DUCHESS;TAX_FNCACT_INTERVIEWER;TAX_DISEASE;TAX_DISEASE_DEPRESSION;	GENERAL_HEALTH;1678;WB_696_PUBLIC_SECTOR_MANAGEMENT
20170417121500-2336	20170417121500	1	idiva.com	http://www.idiva.com/news-entertainment/ranveer-singh-races-farhan-akhtar-in-this-hilarious-instagram-post/17041770			TAX_FNCACT;TAX_FNCACT_MAN;	TAX_FNCACT_MAN;c12.14:2
20170417121500-2337	20170417121500	1	goondiwindiargus.com.au	http://www.goondiwindiargus.com.au/story/4602820/afl-rd-4-hawthorn-v-geelong/?cs=1703					1#Ghana#GH#GH#8#-2#GH	1#Gold Coast#GH#GH##8#-2#GH#2382	josh gibson;chris scott;daniel menzel;mitch duncan;isaac smith;joel selwood;alastair clarkson;brad hill;luke breust;tom hawkins;billy hartung;jarryd roughead;james parson;cyril rioli;puopolo geelong;luke hodge;jaeger omeara;steve motlop;patrick dangerfield;lachie henderson;zach tuohy;tom ruggles;sam menegola;jack gunston;paul puopolo;harry taylor	Josh Gibson;3743;Puopolo Geelong
20170417121500-2338	20170417121500	1	princegeorgecitizen.com	http://www.princegeorgecitizen.com/news/local-news/dozens-still-missing-in-sri-lankan-garbage-collapse-29-dead-1.15631008			MANMADE_DISASTER_IMPLIED;	MANMADE_DISASTER_IMPLIED;2606;Nuwan Bopage
20170417121500-2339	20170417121500	1	firstpost.com	http://www.firstpost.com/business/march-wpi-inflation-at-5-7-with-food-prices-remaining-the-villain-monsoon-holds-the-key-3388830.html			ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;TAX_ECON_PRICE;FOOD_SECURITY;UNGP_AFFORDABLE_NUTRITIOUS_FOOD;NATURAL_DISASTER;NATURAL_DISASTER_MONSOON;CRISISLEX_O01_WEATHER;FUELPRICES;WB_471_ECONOMIC_GROWTH;WB_1078_DETERMINANTS_OF_GROWTH;WB_1079_COMMODITIES_AND_RESOURCES;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;WB_444_MONETARY_POLICY;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;EPU_POLICY_MONETARY_POLICY;EPU_CATS_MONETARY_POLICY;USPEC_POLITICS_GENERAL1;EPU_CATS_MIGRATION_FEAR_FEAR;AGRICULTURE;TAX_FNCACT;TAX_FNCACT_FARMERS;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;UNGP_FORESTS_RIVERS_OCEANS;BAN;	BAN;2951;EPU_ECONOMY_HISTORIC
20170417121500-2340	20170417121500	1	z103.fm	https://z103.fm/feed-post/princes-former-wife-mayte-garcia-denies-he-was-controlling-in-their-marriage/							mayte garcia	Mayte Garcia;c12.14:10
20170417121500-2341	20170417121500	1	en.apa.az	http://en.apa.az/azerbaijan_religion_news/special-commission-members-visit-haji-javad-mosque.html			TAX_RELIGION;TAX_RELIGION_MOSQUE;RELIGION;TAX_FNCACT;TAX_FNCACT_CHAIRMAN;TAX_ETHNICITY;TAX_ETHNICITY_AZERBAIJANI;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_AZERBAIJANI;USPEC_POLITICS_GENERAL1;LEADER;TAX_FNCACT_PRESIDENT;IDEOLOGY;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;TAX_FNCACT_AUTHORITIES;CRISISLEX_CRISISLEXREC;EPU_POLICY;EPU_POLICY_AUTHORITIES;TAX_RELIGION_MUSLIMS;TAX_ETHNICITY_MUSLIMS;TAX_RELIGION_SHARIA;LEGISLATION;EPU_POLICY_LAW;TAX_FNCACT_OFFICIALS;TAX_FNCACT_EXECUTIVE;TAX_RELIGION_ISLAMIC;TAX_ETHNICITY_SOVIET;TAX_RELIGION_MOSQUES;TAX_RELIGION_MUSLIM;TAX_ETHNICITY_MUSLIM;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;SELF_IDENTIFIED_HUMAN_RIGHTS;APPOINTMENT;TAX_FNCACT_CMO;EPU_CATS_MIGRATION_FEAR_FEAR;	SELF_IDENTIFIED_HUMAN_RIGHTS;489;RELIGION
20170417121500-2342	20170417121500	1	dailyprogress.com	http://www.dailyprogress.com/shark-kills--year-old-surfer-in-southern-australia/article_94d5edd4-a9c1-54c2-8ff2-c98183a914db.html			KILL;CRISISLEX_T03_DEAD;TAX_WORLDFISH;TAX_WORLDFISH_SHARK;SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_FNCACT_FATHER;UNGP_FORESTS_RIVERS_OCEANS;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_CRISISLEXREC;EPU_CATS_REGULATION;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;	CRISISLEX_CRISISLEXREC;133;CRISISLEX_C07_SAFETY
20170417121500-2343	20170417121500	1	thecattlesite.com	http://www.thecattlesite.com/news/51269/belarus-eyes-to-boost-food-supplies-to-chinas-hunan-province/			CRISISLEX_C02_NEEDSPROVIDE_FOOD;CRISISLEX_T06_SUPPLIES;TAX_ETHNICITY;TAX_ETHNICITY_BELARUSIAN;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_COMMUNIST;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_COMMUNIST_PARTY;TAX_FNCACT_SECRETARY;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_862_GROWTH_POLES_AND_ECONOMIC_ZONES;WB_346_COMPETITIVE_INDUSTRIES;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;	TAX_POLITICAL_PARTY_COMMUNIST_PARTY;538;EPU_ECONOMY
20170417121500-2344	20170417121500	1	washingtonexaminer.com	http://www.washingtonexaminer.com/gorsuch-gets-major-religious-liberty-case-for-his-opening-week-on-the-supreme-court/article/2620328			WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;RELIGION;TAX_FNCACT;TAX_FNCACT_JUDGE;TAX_RELIGION;TAX_RELIGION_LUTHERAN;TAX_RELIGION_CHURCH;TAX_RELIGION_LUTHERAN_CHURCH;CONSTITUTIONAL;KILL;CRISISLEX_T03_DEAD;DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;TAX_FNCACT_CHAIRMAN;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;MEDIA_MSM;TAX_FNCACT_CHIEF;TAX_FNCACT_CHIEF_JUSTICE;EPU_CATS_MIGRATION_FEAR_FEAR;LEADER;TAX_FNCACT_LAWMAKERS;USPEC_POLITICS_GENERAL1;EPU_POLICY_LAWMAKERS;CRISISLEX_CRISISLEXREC;CRISISLEX_T11_UPDATESSYMPATHY;AFFECT;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;TAX_FNCACT_PRESIDENT;TAX_FNCACT_CLERK;EPU_POLICY_WHITE_HOUSE;	MEDIA_MSM;3610;LEADER
20170417121500-2345	20170417121500	1	irishtimes.com	http://www.irishtimes.com/news/offbeat/why-is-there-a-giant-red-squirrel-on-tara-st-1.3051571			TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_SQUIRREL;TAX_WORLDMAMMALS_RED_SQUIRREL;TAX_ETHNICITY;TAX_ETHNICITY_PORTUGUESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_PORTUGUESE;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT;TAX_FNCACT_ARTIST;TAX_ETHNICITY_IRISH;TAX_WORLDLANGUAGES_IRISH;URBAN;CRISISLEX_C04_LOGISTICS_TRANSPORT;UNREST_BELLIGERENT;ENV_DEFORESTATION;	ENV_DEFORESTATION;129;TAX_WORLDLANGUAGES_PORTUGUESE
20170417121500-2346	20170417121500	1	ktul.com	http://ktul.com/news/nation-world/college-is-out-of-reach-for-most-refugees-these-young-germans-have-a-solution			EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_COLLEGE;AFFECT;REFUGEES;TAX_ETHNICITY;TAX_ETHNICITY_GERMANS;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_GERMANS;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_FNCACT;TAX_FNCACT_OFFICIAL;	TAX_ETHNICITY_GERMANS;4.54545454545455
20170417121500-2347	20170417121500	1	brisbanetimes.com.au	http://www.brisbanetimes.com.au/queensland/crime-and-corruption-commission-investigation-into-criminal-offences-during-election-starts-20170417-gvm1xx.html			SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;CORRUPTION;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;TAX_FNCACT;TAX_FNCACT_CRIMINAL;ELECTION;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;GOV_LOCALGOV;WB_2142_LOCAL_GOVERNMENT;WB_1502_EDUCATIONAL_DECENTRALIZATION;WB_470_EDUCATION;WB_1497_EDUCATION_MANAGEMENT_AND_ADMINISTRATION;TAX_FNCACT_CANDIDATES;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;TAX_FNCACT_COMMISSIONER;LEADER;TAX_FNCACT_MAYOR;TAX_FNCACT_LOBBYIST;USPEC_POLITICS_GENERAL1;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_LIBERAL_PARTY;TAX_FNCACT_CHAIRMAN;	TAX_FNCACT_CANDIDATES;591;WB_2142_LOCAL_GOVERNMENT
20170417121500-2348	20170417121500	1	saps.gov.za	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=10873	KILL#40##4#Lebowakgomo;2249;ARREST
20170417121500-2349	20170417121500	1	pennlive.com	http://www.pennlive.com/news/2017/04/two_harrisburg_men_charged_aft.html	ARREST#2#men#2#Maryland;168;WB_2453_ORGANIZED_CRIME
20170417121500-2350	20170417121500	1	tdn.com	http://tdn.com/news/world/everyone-should-be-angry-about-state-of-gender/html_c23ecda6-8829-5c9b-a00c-f7a4c993c64c.html			WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_1462_WATER_SANITATION_AND_HYGIENE;WB_635_PUBLIC_HEALTH;WB_621_HEALTH_NUTRITION_AND_POPULATION;DISCRIMINATION;DISCRIMINATION_RACE;DISCRIMINATION_RACE_RACISM;UNGP_FREEDOM_FROM_DISCRIMINATION;	WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;c12.1:21
20170417121500-2351	20170417121500	1	themorningsun.com	http://www.themorningsun.com/article/MS/20170417/NEWS/170419647	KILL#12##3#Beech Brook;Indiana
20170417121500-2352	20170417121500	1	business-standard.com	http://www.business-standard.com/article/pti-stories/pence-warns-nkorea-era-of-strategic-patience-is-over-117041700659_1.html			LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_ETHNICITY;TAX_ETHNICITY_KOREAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_KOREAN;MILITARY;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_SOLDIERS;TAX_FNCACT_SOLDIERS;BORDER;CRISISLEX_CRISISLEXREC;TAX_ETHNICITY_AMERICAN;MEDIA_MSM;GENERAL_GOVERNMENT;WMD;UNREST_BELLIGERENT;EPU_CATS_NATIONAL_SECURITY;TAX_FNCACT_LEADERS;TAX_FNCACT_MILITARY_LEADERS;NEGOTIATIONS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2473_DIPLOMACY_AND_NEGOTIATIONS;WB_939_NEGOTIATION;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_936_ALTERNATIVE_DISPUTE_RESOLUTION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_843_DISPUTE_RESOLUTION;WB_2471_PEACEKEEPING;TAX_FNCACT_SPOKESMAN;USPEC_UNCERTAINTY1;TAX_ETHNICITY_JAPANESE;TAX_WORLDLANGUAGES_JAPANESE;TAX_FNCACT_MINISTER;TAX_FNCACT_PRIME_MINISTER;UNGP_FORESTS_RIVERS_OCEANS;TAX_WORLDLANGUAGES_RUSSIA;ARMEDCONFLICT;TAX_ETHNICITY_ASIAN;MEDIA_SOCIAL;CRISISLEX_C07_SAFETY;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_FNCACT_ADVISER;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES_CHINESE;CRISISLEX_T01_CAUTION_ADVICE;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT_MANIPULATOR;WB_698_TRADE;	TAX_ETHNICITY_ASIAN;515;TAX_MILITARY_TITLE_SOLDIERS
20170417121500-2353	20170417121500	1	philstar.com	http://m.philstar.com/opinion/show/26bb66d36a2b8d8eb6e8a93a42f8d77d?t=9116oi5hc8cuhk0bffm9gbm991			USPEC_POLITICS_GENERAL1;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;TAX_FNCACT;TAX_FNCACT_LEADERS;LEADER;TAX_FNCACT_PRESIDENT;CRISISLEX_T11_UPDATESSYMPATHY;ELECTION;IDEOLOGY;TAX_FNCACT_MAN;SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;UNREST_CRACKDOWN;DRUG_TRADE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;CRISISLEX_CRISISLEXREC;ARREST;CRISISLEX_C07_SAFETY;CORRUPTION;SOVEREIGNTY;TAX_ETHNICITY;TAX_ETHNICITY_FILIPINOS;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_FILIPINOS;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES_CHINESE;BULLYING;TAX_FNCACT_POLITICIANS;TAX_FNCACT_ANALYSTS;SOC_EXPRESSREGRET;TAX_FNCACT_MAYOR;WB_2473_DIPLOMACY_AND_NEGOTIATIONS;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2471_PEACEKEEPING;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;EPU_POLICY;EPU_POLICY_POLITICAL;TAX_FNCACT_PRESIDENTS;TAX_WEAPONS;TAX_WEAPONS_BOMBS;CRISISLEX_T01_CAUTION_ADVICE;EPU_CATS_NATIONAL_SECURITY;ARMEDCONFLICT;TAX_FNCACT_ARCHDUKE;ENV_MINING;BAN;UNGP_FORESTS_RIVERS_OCEANS;LEGISLATION;EPU_POLICY_LAW;TAX_FNCACT_VET;EPU_ECONOMY_HISTORIC;USPEC_POLICY1;	BAN;4262;TAX_FNCACT_POLITICIANS
20170417121500-2354	20170417121500	1	arkansasonline.com	http://m.arkansasonline.com/news/2017/apr/17/lr-leaders-pushing-online-sales-law/			TAX_FNCACT;TAX_FNCACT_OFFICIALS;TAX_FNCACT_ELECTED_OFFICIALS;LEADER;TAX_FNCACT_LAWMAKERS;USPEC_POLITICS_GENERAL1;EPU_POLICY;EPU_POLICY_LAWMAKERS;TAX_FNCACT_LEADERS;USPEC_POLICY1;EPU_CATS_TAXES;TAX_FNCACT_RETAILER;USPEC_UNCERTAINTY1;TAX_FNCACT_DIRECTOR;TAX_FNCACT_DIRECTORS;LEGISLATION;EPU_POLICY_LAW;TAX_FNCACT_SENATORS;ECON_TAXATION;EPU_POLICY_TAX;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_REPRESENTATIVES;TAX_FNCACT_CARPENTER;TAX_FNCACT_MAYOR;WB_678_DIGITAL_GOVERNMENT;WB_2944_SERVERS;WB_671_STORAGE_MANAGEMENT;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;	TAX_FNCACT_SENATORS;4066;EPU_POLICY_TAX
20170417121500-2355	20170417121500	1	columbustelegram.com	http://columbustelegram.com/news/world/saving-lives-day-at-a-time-on-the-deadly-mediterranean/article_e957832d-66c3-5df4-b1f7-50e81e94c526.html	KILL#14##1#Libya#LY#LY#25#17#LY;CRISISLEX_T03_DEAD#14##1#Libya#LY#LY#25#17#LY;AFFECT#200000##1#Turkey#TU#TU#39#35#TU;REFUGEES#200000##1#Turkey#TU#TU#39#35#TU;KILL#8##1#Italy#IT#IT#42.8333#12.8333#IT;	KILL#14##1#Libya#LY#LY#25#17#LY#1086;CRISISLEX_T03_DEAD#14##1#Libya#LY#LY#25#17#LY#1086;AFFECT#200000##1#Turkey#TU#TU#39#35#TU#1996;REFUGEES#200000##1#Turkey#TU#TU#39#35#TU#1996;KILL#8##1#Italy#IT#IT#42.8333#12.8333#IT#2233;	UNGP_FORESTS_RIVERS_OCEANS;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_ETHNICITY;TAX_ETHNICITY_ITALIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_ITALIAN;TAX_FNCACT;TAX_FNCACT_OFFICIALS;EPU_CATS_MIGRATION_FEAR_MIGRATION;SMUGGLING;MANMADE_DISASTER_IMPLIED;TAX_ETHNICITY_SPANISH;TAX_WORLDLANGUAGES_SPANISH;WB_137_WATER;WB_168_ROADS_AND_HIGHWAYS;WB_135_TRANSPORT;WB_1809_HIGHWAYS;WB_1803_TRANSPORT_INFRASTRUCTURE;KILL;CRISISLEX_T03_DEAD;CRISISLEX_CRISISLEXREC;CRISISLEX_O02_RESPONSEAGENCIESATCRISIS;MARITIME_INCIDENT;MARITIME;CRISISLEX_C04_LOGISTICS_TRANSPORT;TAX_FNCACT_SKIPPER;AFFECT;REFUGEES;TAX_ETHNICITY_TURKISH;TAX_WORLDLANGUAGES_TURKISH;TAX_FNCACT_CITIZENS;TAX_FNCACT_AUTHORITIES;EPU_POLICY;EPU_POLICY_AUTHORITIES;TAX_ETHNICITY_GREEK;TAX_WORLDLANGUAGES_GREEK;TERROR;WB_2433_CONFLICT_AND_VIOLENCE;WB_2451_REBELS_GUERRILLAS_AND_INSURGENTS;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2445_NON_STATE_SECURITY_ACTORS;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;NATURAL_DISASTER;NATURAL_DISASTER_FLOODED;CRISISLEX_C06_WATER_SANITATION;CRISISLEX_T07_SERVICESNEEDEDOFFERED;TAX_ETHNICITY_ENGLISH;TAX_WORLDLANGUAGES_ENGLISH;MARITIME_INCIDENT_SELF_IDENTIFIED;CRISISLEX_C02_NEEDSPROVIDE_FOOD;CRISISLEX_T06_SUPPLIES;ENV_OIL;TAX_FNCACT_WORKERS;TAX_FNCACT_FISHERMEN;TAX_FNCACT_SMUGGLER;WB_167_PORTS;EPU_CATS_MIGRATION_FEAR_FEAR;KIDNAP;CORRUPTION;TAX_FNCACT_VICTIMS;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;TAX_WEAPONS;TAX_WEAPONS_GUNS;SOC_RANSOM;TAX_ETHNICITY_BANGLADESHI;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_WHALE;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;GENERAL_HEALTH;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;EPU_CATS_REGULATION;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;	CORRUPTION;5097;KIDNAP
